2026-08-03 09:58:31.593 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera settings updated camera=4 keys=[op, gamma, frame_timeout_ms, black_level, exposure_us, gain_db] persisted=false
2026-08-03 09:58:31.593 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera persisted settings applied camera=4 keys=[gamma, frame_timeout_ms, black_level, exposure_us, gain_db]
2026-08-03 09:58:31.623 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera settings updated camera=5 keys=[op, gamma, frame_timeout_ms, black_level, exposure_us, gain_db] persisted=false
2026-08-03 09:58:31.623 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera persisted settings applied camera=5 keys=[gamma, frame_timeout_ms, black_level, exposure_us, gain_db]
2026-08-03 09:58:31.640 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera settings updated camera=6 keys=[op, gamma, frame_timeout_ms, black_level, exposure_us, gain_db] persisted=false
2026-08-03 09:58:31.640 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera persisted settings applied camera=6 keys=[gamma, frame_timeout_ms, black_level, exposure_us, gain_db]
2026-08-03 09:58:31.659 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera settings updated camera=7 keys=[op, gamma, frame_timeout_ms, black_level, exposure_us, gain_db] persisted=false
2026-08-03 09:58:31.659 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera persisted settings applied camera=7 keys=[gamma, frame_timeout_ms, black_level, exposure_us, gain_db]
2026-08-03 09:58:31.691 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera settings updated camera=8 keys=[op, gamma, frame_timeout_ms, black_level, exposure_us, gain_db] persisted=false
2026-08-03 09:58:31.691 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera persisted settings applied camera=8 keys=[gamma, frame_timeout_ms, black_level, exposure_us, gain_db]
2026-08-03 09:58:31.706 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera settings updated camera=9 keys=[op, gamma, frame_timeout_ms, black_level, exposure_us, gain_db] persisted=false
2026-08-03 09:58:31.706 INFO  [main] c.e.i.o.i.c.CameraSettingsService - camera persisted settings applied camera=9 keys=[gamma, frame_timeout_ms, black_level, exposure_us, gain_db]
