,Состояния,,,,Неисправности,,,,Управление,,,
,RF,,,,RF,,,,RF,,,
,,BOOL,152.11,,,BOOL,202.11,,,BOOL,252.11,
,,BOOL,152.12,,,BOOL,202.12,,,BOOL,252.12,
,,BOOL,152.13,,,BOOL,202.13,,,BOOL,252.13,
,,BOOL,152.14,,,BOOL,202.14,,,BOOL,252.14,
,,BOOL,152.15,,,BOOL,202.15,,,BOOL,252.15,
,,CHANNEL,153,,,CHANNEL,203,,,CHANNEL,253,
,,BOOL,153.00,,,BOOL,203.00,,,BOOL,253.00,
,,BOOL,153.01,,,BOOL,203.01,,,BOOL,253.01,
,,BOOL,153.02,,,BOOL,203.02,,,BOOL,253.02,
,,BOOL,153.03,,,BOOL,203.03,,,BOOL,253.03,
,,BOOL,153.04,,,BOOL,203.04,,,BOOL,253.04,
,,BOOL,153.05,,,BOOL,203.05,,,BOOL,253.05,
,,BOOL,153.06,,,BOOL,203.06,,,BOOL,253.06,
,,BOOL,153.07,,,BOOL,203.07,,,BOOL,253.07,
,,BOOL,153.08,,,BOOL,203.08,,,BOOL,253.08,
,,BOOL,153.09,,,BOOL,203.09,,,BOOL,253.09,
,,BOOL,153.10,,,BOOL,203.10,,,BOOL,253.10,
,,BOOL,153.11,,,BOOL,203.11,,,BOOL,253.11,
,,BOOL,153.12,,,BOOL,203.12,,,BOOL,253.12,
,,BOOL,153.13,,,BOOL,203.13,,,BOOL,253.13,
,,BOOL,153.14,,,BOOL,203.14,,,BOOL,253.14,
,,BOOL,153.15,,,BOOL,203.15,,,BOOL,253.15,
,,CHANNEL,154,,,CHANNEL,204,,,CHANNEL,254,
,,BOOL,154.00,,,BOOL,204.00,,,BOOL,254.00,
,,BOOL,154.01,,,BOOL,204.01,,,BOOL,254.01,
,,BOOL,154.02,,,BOOL,204.02,,,BOOL,254.02,
,,BOOL,154.03,,,BOOL,204.03,,,BOOL,254.03,
,,BOOL,154.04,,,BOOL,204.04,,,BOOL,254.04,
,,BOOL,154.05,,,BOOL,204.05,,,BOOL,254.05,
,,BOOL,154.06,,,BOOL,204.06,,,BOOL,254.06,
,,BOOL,154.07,,,BOOL,204.07,,,BOOL,254.07,
,,BOOL,154.08,,,BOOL,204.08,,,BOOL,254.08,
,,BOOL,154.09,,,BOOL,204.09,,,BOOL,254.09,
,,BOOL,154.10,,,BOOL,204.10,,,BOOL,254.10,
,,BOOL,154.11,,,BOOL,204.11,,,BOOL,254.11,
,,BOOL,154.12,,,BOOL,204.12,,,BOOL,254.12,
,,BOOL,154.13,,,BOOL,204.13,,,BOOL,254.13,
,,BOOL,154.14,,,BOOL,204.14,,,BOOL,254.14,
,,BOOL,154.15,,,BOOL,204.15,,,BOOL,254.15,
,,CHANNEL,155,,,CHANNEL,205,,,CHANNEL,255,
,,BOOL,155.00,,,BOOL,205.00,,,BOOL,255.00,
,,BOOL,155.01,,,BOOL,205.01,,,BOOL,255.01,
,,BOOL,155.02,,,BOOL,205.02,,,BOOL,255.02,
,,BOOL,155.03,,,BOOL,205.03,,,BOOL,255.03,
,,BOOL,155.04,,,BOOL,205.04,,,BOOL,255.04,
,,BOOL,155.05,,,BOOL,205.05,,,BOOL,255.05,
,,BOOL,155.06,,,BOOL,205.06,,,BOOL,255.06,
,,BOOL,155.07,,,BOOL,205.07,,,BOOL,255.07,
,,BOOL,155.08,,,BOOL,205.08,,,BOOL,255.08,
,,BOOL,155.09,,,BOOL,205.09,,,BOOL,255.09,
,,BOOL,155.10,,,BOOL,205.10,,,BOOL,255.10,
,,BOOL,155.11,,,BOOL,205.11,,,BOOL,255.11,
