Required fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,CHANNEL,D2222,,,CHANNEL,D2422,,,WORD,D2622,,,BOOL,H81.04,,,BOOL,H91.04,,,BOOL,W81.04,,,BOOL,W91.04,,,BOOL,T142,,,,
,,,CHANNEL,D2223,,,CHANNEL,D2423,,,WORD,D2623,,,BOOL,H81.05,,,BOOL,H91.05,,,BOOL,W81.05,,,BOOL,W91.05,,,BOOL,T143,,,,
,,,CHANNEL,D2224,,,CHANNEL,D2424,,,WORD,D2624,,,BOOL,H81.06,,,BOOL,H91.06,,,BOOL,W81.06,,,BOOL,W91.06,,,BOOL,T144,,,,
,,,CHANNEL,D2225,,,CHANNEL,D2425,,,WORD,D2625,,,BOOL,H81.07,,,BOOL,H91.07,,,BOOL,W81.07,,,BOOL,W91.07,,,BOOL,T145,,,,
,,,CHANNEL,D2226,,,CHANNEL,D2426,,,WORD,D2626,,,BOOL,H81.08,,,BOOL,H91.08,,,BOOL,W81.08,,,BOOL,W91.08,,,BOOL,T146,,,,
,,,CHANNEL,D2227,,,CHANNEL,D2427,,,WORD,D2627,,,BOOL,H81.09,,,BOOL,H91.09,,,BOOL,W81.09,,,BOOL,W91.09,,,BOOL,T147,,,,
,,,CHANNEL,D2228,,,CHANNEL,D2428,,,WORD,D2628,,,BOOL,H81.10,,,BOOL,H91.10,,,BOOL,W81.10,,,BOOL,W91.10,,,BOOL,T148,,,,
,,,CHANNEL,D2229,,,CHANNEL,D2429,,,WORD,D2629,,,BOOL,H81.11,,,BOOL,H91.11,,,BOOL,W81.11,,,BOOL,W91.11,,,BOOL,T149,,,,
,,,CHANNEL,D2230,,,CHANNEL,D2430,,,WORD,D2630,,,BOOL,H81.12,,,BOOL,H91.12,,,BOOL,W81.12,,,BOOL,W91.12,,,BOOL,T150,,,,
,,,CHANNEL,D2231,,,CHANNEL,D2431,,,WORD,D2631,,,BOOL,H81.13,,,BOOL,H91.13,,,BOOL,W81.13,,,BOOL,W91.13,,,BOOL,T151,,,,
,,,CHANNEL,D2232,,,CHANNEL,D2432,,,WORD,D2632,,,BOOL,H81.14,,,BOOL,H91.14,,,BOOL,W81.14,,,BOOL,W91.14,,,BOOL,T152,,,,
,,,CHANNEL,D2233,,,CHANNEL,D2433,,,WORD,D2633,,,BOOL,H81.15,,,BOOL,H91.15,,,BOOL,W81.15,,,BOOL,W91.15,,,BOOL,T153,,,,
,,,CHANNEL,D2234,,,CHANNEL,D2434,,,WORD,D2634,,,WORD,H82,,,WORD,H92,,,CHANNEL,W82,,,CHANNEL,W92,,,BOOL,T154,,,,
,,,CHANNEL,D2235,,,CHANNEL,D2435,,,WORD,D2635,,,BOOL,H82.00,,,BOOL,H92.00,,,BOOL,W82.00,,,BOOL,W92.00,,,BOOL,T155,,,,
,,,CHANNEL,D2236,,,CHANNEL,D2436,,,WORD,D2636,,,BOOL,H82.01,,,BOOL,H92.01,,,BOOL,W82.01,,,BOOL,W92.01,,,BOOL,T156,,,,
,,,CHANNEL,D2237,,,CHANNEL,D2437,,,WORD,D2637,,,BOOL,H82.02,,,BOOL,H92.02,,,BOOL,W82.02,,,BOOL,W92.02,,,BOOL,T157,,,,
,,,CHANNEL,D2238,,,CHANNEL,D2438,,,WORD,D2638,,,BOOL,H82.03,,,BOOL,H92.03,,,BOOL,W82.03,,,BOOL,W92.03,,,BOOL,T158,,,,
,,,CHANNEL,D2239,,,CHANNEL,D2439,,,WORD,D2639,,,BOOL,H82.04,,,BOOL,H92.04,,,BOOL,W82.04,,,BOOL,W92.04,,,BOOL,T159,,,,
,,,CHANNEL,D2240,,,CHANNEL,D2440,,,WORD,D2640,,,BOOL,H82.05,,,BOOL,H92.05,,,BOOL,W82.05,,,BOOL,W92.05,,,BOOL,T160,,,,
,,,CHANNEL,D2241,,,CHANNEL,D2441,,,WORD,D2641,,,BOOL,H82.06,,,BOOL,H92.06,,,BOOL,W82.06,,,BOOL,W92.06,,,BOOL,T161,,,,
,,,CHANNEL,D2242,,,CHANNEL,D2442,,,WORD,D2642,,,BOOL,H82.07,,,BOOL,H92.07,,,BOOL,W82.07,,,BOOL,W92.07,,,BOOL,T162,,,,
,,,CHANNEL,D2243,,,CHANNEL,D2443,,,WORD,D2643,,,BOOL,H82.08,,,BOOL,H92.08,,,BOOL,W82.08,,,BOOL,W92.08,,,BOOL,T163,,,,
,,,CHANNEL,D2244,,,CHANNEL,D2444,,,WORD,D2644,,,BOOL,H82.09,,,BOOL,H92.09,,,BOOL,W82.09,,,BOOL,W92.09,,,BOOL,T164,,,,
,,,CHANNEL,D2245,,,CHANNEL,D2445,,,WORD,D2645,,,BOOL,H82.10,,,BOOL,H92.10,,,BOOL,W82.10,,,BOOL,W92.10,,,BOOL,T165,,,,
,,,CHANNEL,D2246,,,CHANNEL,D2446,,,WORD,D2646,,,BOOL,H82.11,,,BOOL,H92.11,,,BOOL,W82.11,,,BOOL,W92.11,,,BOOL,T166,,,,
,,,CHANNEL,D2247,,,CHANNEL,D2447,,,WORD,D2647,,,BOOL,H82.12,,,BOOL,H92.12,,,BOOL,W82.12,,,BOOL,W92.12,,,BOOL,T167,,,,
,,,CHANNEL,D2248,,,CHANNEL,D2448,,,WORD,D2648,,,BOOL,H82.13,,,BOOL,H92.13,,,BOOL,W82.13,,,BOOL,W92.13,,,BOOL,T168,,,,
,,,CHANNEL,D2249,,,CHANNEL,D2449,,,WORD,D2649,,,BOOL,H82.14,,,BOOL,H92.14,,,BOOL,W82.14,,,BOOL,W92.14,,,BOOL,T169,,,,
,,,CHANNEL,D2250,,,CHANNEL,D2450,,,WORD,D2650,,,BOOL,H82.15,,,BOOL,H92.15,,,BOOL,W82.15,,,BOOL,W92.15,,,,,,,,
,,,CHANNEL,D2251,,,CHANNEL,D2451,,,WORD,D2651,,,WORD,H83,,,WORD,H93,,,CHANNEL,W83,,,CHANNEL,W93,,,,,,,,
,,,CHANNEL,D2252,,,CHANNEL,D2452,,,WORD,D2652,,,BOOL,H83.00,,,BOOL,H93.00,,,BOOL,W83.00,,,BOOL,W93.00,,,,,,,,
,,,CHANNEL,D2253,,,CHANNEL,D2453,,,WORD,D2653,,,BOOL,H83.01,,,BOOL,H93.01,,,BOOL,W83.01,,,BOOL,W93.01,,,,,,,,
,,,CHANNEL,D2254,,,CHANNEL,D2454,,,WORD,D2654,,,BOOL,H83.02,,,BOOL,H93.02,,,BOOL,W83.02,,,BOOL,W93.02,,,,,,,,
,,,CHANNEL,D2255,,,CHANNEL,D2455,,,WORD,D2655,,,BOOL,H83.03,,,BOOL,H93.03,,,BOOL,W83.03,,,BOOL,W93.03,,,,,,,,
,,,CHANNEL,D2256,,,CHANNEL,D2456,,,WORD,D2656,,,BOOL,H83.04,,,BOOL,H93.04,,,BOOL,W83.04,,,BOOL,W93.04,,,,,,,,
,,,CHANNEL,D2257,,,CHANNEL,D2457,,,WORD,D2657,,,BOOL,H83.05,,,BOOL,H93.05,,,BOOL,W83.05,,,BOOL,W93.05,,,,,,,,
,,,CHANNEL,D2258,,,CHANNEL,D2458,,,WORD,D2658,,,BOOL,H83.06,,,BOOL,H93.06,,,BOOL,W83.06,,,BOOL,W93.06,,,,,,,,
,,,CHANNEL,D2259,,,CHANNEL,D2459,,,WORD,D2659,,,BOOL,H83.07,,,BOOL,H93.07,,,BOOL,W83.07,,,BOOL,W93.07,,,,,,,,
,,,CHANNEL,D2260,,,CHANNEL,D2460,,,WORD,D2660,,,BOOL,H83.08,,,BOOL,H93.08,,,BOOL,W83.08,,,BOOL,W93.08,,,,,,,,
,,,CHANNEL,D2261,,,CHANNEL,D2461,,,WORD,D2661,,,BOOL,H83.09,,,BOOL,H93.09,,,BOOL,W83.09,,,BOOL,W93.09,,,,,,,,
,,,CHANNEL,D2262,,,CHANNEL,D2462,,,WORD,D2662,,,BOOL,H83.10,,,BOOL,H93.10,,,BOOL,W83.10,,,BOOL,W93.10,,,,,,,,
,,,CHANNEL,D2263,,,CHANNEL,D2463,,,WORD,D2663,,,BOOL,H83.11,,,BOOL,H93.11,,,BOOL,W83.11,,,BOOL,W93.11,,,,,,,,
,,,CHANNEL,D2264,,,CHANNEL,D2464,,,WORD,D2664,,,BOOL,H83.12,,,BOOL,H93.12,,,BOOL,W83.12,,,BOOL,W93.12,,,,,,,,
,,,CHANNEL,D2265,,,CHANNEL,D2465,,,WORD,D2665,,,BOOL,H83.13,,,BOOL,H93.13,,,BOOL,W83.13,,,BOOL,W93.13,,,,,,,,
,,,CHANNEL,D2266,,,CHANNEL,D2466,,,WORD,D2666,,,BOOL,H83.14,,,BOOL,H93.14,,,BOOL,W83.14,,,BOOL,W93.14,,,,,,,,
,,,CHANNEL,D2267,,,CHANNEL,D2467,,,WORD,D2667,,,BOOL,H83.15,,,BOOL,H93.15,,,BOOL,W83.15,,,BOOL,W93.15,,,,,,,,
,,,CHANNEL,D2268,,,CHANNEL,D2468,,,WORD,D2668,,,WORD,H84,,,WORD,H94,,,CHANNEL,W84,,,CHANNEL,W94,,,,,,,,
,,,CHANNEL,D2269,,,CHANNEL,D2469,,,WORD,D2669,,,BOOL,H84.00,,,BOOL,H94.00,,,BOOL,W84.00,,,BOOL,W94.00,,,,,,,,
,,,CHANNEL,D2270,,,CHANNEL,D2470,,,WORD,D2670,,,BOOL,H84.01,,,BOOL,H94.01,,,BOOL,W84.01,,,BOOL,W94.01,,,,,,,,
,,,CHANNEL,D2271,,,CHANNEL,D2471,,,WORD,D2671,,,BOOL,H84.02,,,BOOL,H94.02,,,BOOL,W84.02,,,BOOL,W94.02,,,,,,,,
,,,CHANNEL,D2272,,,CHANNEL,D2472,,,WORD,D2672,,,BOOL,H84.03,,,BOOL,H94.03,,,BOOL,W84.03,,,BOOL,W94.03,,,,,,,,
,,,CHANNEL,D2273,,,CHANNEL,D2473,,,WORD,D2673,,,BOOL,H84.04,,,BOOL,H94.04,,,BOOL,W84.04,,,BOOL,W94.04,,,,,,,,
,,,CHANNEL,D2274,,,CHANNEL,D2474,,,WORD,D2674,,,BOOL,H84.05,,,BOOL,H94.05,,,BOOL,W84.05,,,BOOL,W94.05,,,,,,,,
,,,CHANNEL,D2275,,,CHANNEL,D2475,,,WORD,D2675,,,BOOL,H84.06,,,BOOL,H94.06,,,BOOL,W84.06,,,BOOL,W94.06,,,,,,,,
,,,CHANNEL,D2276,,,CHANNEL,D2476,,,WORD,D2676,,,BOOL,H84.07,,,BOOL,H94.07,,,BOOL,W84.07,,,BOOL,W94.07,,,,,,,,
,,,CHANNEL,D2277,,,CHANNEL,D2477,,,WORD,D2677,,,BOOL,H84.08,,,BOOL,H94.08,,,BOOL,W84.08,,,BOOL,W94.08,,,,,,,,
,,,CHANNEL,D2278,,,CHANNEL,D2478,,,WORD,D2678,,,BOOL,H84.09,,,BOOL,H94.09,,,BOOL,W84.09,,,BOOL,W94.09,,,,,,,,
,,,CHANNEL,D2279,,,CHANNEL,D2479,,,WORD,D2679,,,BOOL,H84.10,,,BOOL,H94.10,,,BOOL,W84.10,,,BOOL,W94.10,,,,,,,,
,,,CHANNEL,D2280,,,CHANNEL,D2480,,,WORD,D2680,,,BOOL,H84.11,,,BOOL,H94.11,,,BOOL,W84.11,,,BOOL,W94.11,,,,,,,,
,,,CHANNEL,D2281,,,CHANNEL,D2481,,,WORD,D2681,,,BOOL,H84.12,,,BOOL,H94.12,,,BOOL,W84.12,,,BOOL,W94.12,,,,,,,,
,,,CHANNEL,D2282,,,CHANNEL,D2482,,,WORD,D2682,,,BOOL,H84.13,,,BOOL,H94.13,,,BOOL,W84.13,,,BOOL,W94.13,,,,,,,,
,,,CHANNEL,D2283,,,CHANNEL,D2483,,,WORD,D2683,,,BOOL,H84.14,,,BOOL,H94.14,,,BOOL,W84.14,,,BOOL,W94.14,,,,,,,,
,,,CHANNEL,D2284,,,CHANNEL,D2484,,,WORD,D2684,,,BOOL,H84.15,,,BOOL,H94.15,,,BOOL,W84.15,,,BOOL,W94.15,,,,,,,,
,,,CHANNEL,D2285,,,CHANNEL,D2485,,,WORD,D2685,,,WORD,H85,,,WORD,H95,,,CHANNEL,W85,,,CHANNEL,W95,,,,,,,,
,,,CHANNEL,D2286,,,CHANNEL,D2486,,,WORD,D2686,,,BOOL,H85.00,,,BOOL,H95.00,,,BOOL,W85.00,,,BOOL,W95.00,,,,,,,,
,,,CHANNEL,D2287,,,CHANNEL,D2487,,,WORD,D2687,,,BOOL,H85.01,,,BOOL,H95.01,,,BOOL,W85.01,,,BOOL,W95.01,,,,,,,,
,,,CHANNEL,D2288,,,CHANNEL,D2488,,,WORD,D2688,,,BOOL,H85.02,,,BOOL,H95.02,,,BOOL,W85.02,,,BOOL,W95.02,,,,,,,,
,,,CHANNEL,D2289,,,CHANNEL,D2489,,,WORD,D2689,,,BOOL,H85.03,,,BOOL,H95.03,,,BOOL,W85.03,,,BOOL,W95.03,,,,,,,,
,,,CHANNEL,D2290,,,CHANNEL,D2490,,,WORD,D2690,,,BOOL,H85.04,,,BOOL,H95.04,,,BOOL,W85.04,,,BOOL,W95.04,,,,,,,,
,,,CHANNEL,D2291,,,CHANNEL,D2491,,,WORD,D2691,,,BOOL,H85.05,,,BOOL,H95.05,,,BOOL,W85.05,,,BOOL,W95.05,,,,,,,,
,,,CHANNEL,D2292,,,CHANNEL,D2492,,,WORD,D2692,,,BOOL,H85.06,,,BOOL,H95.06,,,BOOL,W85.06,,,BOOL,W95.06,,,,,,,,
,,,CHANNEL,D2293,,,CHANNEL,D2493,,,WORD,D2693,,,BOOL,H85.07,,,BOOL,H95.07,,,BOOL,W85.07,,,BOOL,W95.07,,,,,,,,
,,,CHANNEL,D2294,,,CHANNEL,D2494,,,WORD,D2694,,,BOOL,H85.08,,,BOOL,H95.08,,,BOOL,W85.08,,,BOOL,W95.08,,,,,,,,
,,,CHANNEL,D2295,,,CHANNEL,D2495,,,WORD,D2695,,,BOOL,H85.09,,,BOOL,H95.09,,,BOOL,W85.09,,,BOOL,W95.09,,,,,,,,
,,,CHANNEL,D2296,,,CHANNEL,D2496,,,WORD,D2696,,,BOOL,H85.10,,,BOOL,H95.10,,,BOOL,W85.10,,,BOOL,W95.10,,,,,,,,
,,,CHANNEL,D2297,,,CHANNEL,D2497,,,WORD,D2697,,,BOOL,H85.11,,,BOOL,H95.11,,,BOOL,W85.11,,,BOOL,W95.11,,,,,,,,
,,,CHANNEL,D2298,,,CHANNEL,D2498,,,WORD,D2698,,,BOOL,H85.12,,,BOOL,H95.12,,,BOOL,W85.12,,,BOOL,W95.12,,,,,,,,
,,,CHANNEL,D2299,,,CHANNEL,D2499,,,WORD,D2699,,,BOOL,H85.13,,,BOOL,H95.13,,,BOOL,W85.13,,,BOOL,W95.13,,,,,,,,
,,,CHANNEL,D2300,,,CHANNEL,D2500,,,WORD,D2700,,,BOOL,H85.14,,,BOOL,H95.14,,,BOOL,W85.14,,,BOOL,W95.14,,,,,,,,
,,,CHANNEL,D2301,,,CHANNEL,D2501,,,WORD,D2701,,,BOOL,H85.15,,,BOOL,H95.15,,,BOOL,W85.15,,,BOOL,W95.15,,,,,,,,
,,,CHANNEL,D2302,,,CHANNEL,D2502,,,WORD,D2702,,,WORD,H86,,,WORD,H96,,,CHANNEL,W86,,,CHANNEL,W96,,,,,,,,
,,,CHANNEL,D2303,,,CHANNEL,D2503,,,WORD,D2703,,,BOOL,H86.00,,,BOOL,H96.00,,,BOOL,W86.00,,,BOOL,W96.00,,,,,,,,
,,,CHANNEL,D2304,,,CHANNEL,D2504,,,WORD,D2704,,,BOOL,H86.01,,,BOOL,H96.01,,,BOOL,W86.01,,,BOOL,W96.01,,,,,,,,
,,,CHANNEL,D2305,,,CHANNEL,D2505,,,WORD,D2705,,,BOOL,H86.02,,,BOOL,H96.02,,,BOOL,W86.02,,,BOOL,W96.02,,,,,,,,
,,,CHANNEL,D2306,,,CHANNEL,D2506,,,WORD,D2706,,,BOOL,H86.03,,,BOOL,H96.03,,,BOOL,W86.03,,,BOOL,W96.03,,,,,,,,
,,,CHANNEL,D2307,,,CHANNEL,D2507,,,WORD,D2707,,,BOOL,H86.04,,,BOOL,H96.04,,,BOOL,W86.04,,,BOOL,W96.04,,,,,,,,
,,,CHANNEL,D2308,,,CHANNEL,D2508,,,WORD,D2708,,,BOOL,H86.05,,,BOOL,H96.05,,,BOOL,W86.05,,,BOOL,W96.05,,,,,,,,
,,,CHANNEL,D2309,,,CHANNEL,D2509,,,WORD,D2709,,,BOOL,H86.06,,,BOOL,H96.06,,,BOOL,W86.06,,,BOOL,W96.06,,,,,,,,
,,,CHANNEL,D2310,,,CHANNEL,D2510,,,WORD,D2710,,,BOOL,H86.07,,,BOOL,H96.07,,,BOOL,W86.07,,,BOOL,W96.07,,,,,,,,
,,,CHANNEL,D2311,,,CHANNEL,D2511,,,WORD,D2711,,,BOOL,H86.08,,,BOOL,H96.08,,,BOOL,W86.08,,,BOOL,W96.08,,,,,,,,
,,,CHANNEL,D2312,,,CHANNEL,D2512,,,WORD,D2712,,,BOOL,H86.09,,,BOOL,H96.09,,,BOOL,W86.09,,,BOOL,W96.09,,,,,,,,
,,,CHANNEL,D2313,,,CHANNEL,D2513,,,WORD,D2713,,,BOOL,H86.10,,,BOOL,H96.10,,,BOOL,W86.10,,,BOOL,W96.10,,,,,,,,
,,,CHANNEL,D2314,,,CHANNEL,D2514,,,WORD,D2714,,,BOOL,H86.11,,,BOOL,H96.11,,,BOOL,W86.11,,,BOOL,W96.11,,,,,,,,
,,,CHANNEL,D2315,,,CHANNEL,D2515,,,WORD,D2715,,,BOOL,H86.12,,,BOOL,H96.12,,,BOOL,W86.12,,,BOOL,W96.12,,,,,,,,
,,,CHANNEL,D2316,,,CHANNEL,D2516,,,WORD,D2716,,,BOOL,H86.13,,,BOOL,H96.13,,,BOOL,W86.13,,,BOOL,W96.13,,,,,,,,
,,,CHANNEL,D2317,,,CHANNEL,D2517,,,WORD,D2717,,,BOOL,H86.14,,,BOOL,H96.14,,,BOOL,W86.14,,,BOOL,W96.14,,,,,,,,
,,,CHANNEL,D2318,,,CHANNEL,D2518,,,WORD,D2718,,,BOOL,H86.15,,,BOOL,H96.15,,,BOOL,W86.15,,,BOOL,W96.15,,,,,,,,
,,,CHANNEL,D2319,,,CHANNEL,D2519,,,WORD,D2719,,,WORD,H87,,,WORD,H97,,,CHANNEL,W87,,,CHANNEL,W97,,,,,,,,
,,,CHANNEL,D2320,,,CHANNEL,D2520,,,WORD,D2720,,,BOOL,H87.00,,,BOOL,H97.00,,,BOOL,W87.00,,,BOOL,W97.00,,,,,,,,
,,,CHANNEL,D2321,,,CHANNEL,D2521,,,WORD,D2721,,,BOOL,H87.01,,,BOOL,H97.01,,,BOOL,W87.01,,,BOOL,W97.01,,,,,,,,
,,,CHANNEL,D2322,,,CHANNEL,D2522,,,WORD,D2722,,,BOOL,H87.02,,,BOOL,H97.02,,,BOOL,W87.02,,,BOOL,W97.02,,,,,,,,
,,,CHANNEL,D2323,,,CHANNEL,D2523,,,WORD,D2723,,,BOOL,H87.03,,,BOOL,H97.03,,,BOOL,W87.03,,,BOOL,W97.03,,,,,,,,
,,,CHANNEL,D2324,,,CHANNEL,D2524,,,WORD,D2724,,,BOOL,H87.04,,,BOOL,H97.04,,,BOOL,W87.04,,,BOOL,W97.04,,,,,,,,
,,,CHANNEL,D2325,,,CHANNEL,D2525,,,WORD,D2725,,,BOOL,H87.05,,,BOOL,H97.05,,,BOOL,W87.05,,,BOOL,W97.05,,,,,,,,
,,,CHANNEL,D2326,,,CHANNEL,D2526,,,WORD,D2726,,,BOOL,H87.06,,,BOOL,H97.06,,,BOOL,W87.06,,,BOOL,W97.06,,,,,,,,
,,,CHANNEL,D2327,,,CHANNEL,D2527,,,WORD,D2727,,,BOOL,H87.07,,,BOOL,H97.07,,,BOOL,W87.07,,,BOOL,W97.07,,,,,,,,
,,,CHANNEL,D2328,,,CHANNEL,D2528,,,WORD,D2728,,,BOOL,H87.08,,,BOOL,H97.08,,,BOOL,W87.08,,,BOOL,W97.08,,,,,,,,
,,,CHANNEL,D2329,,,CHANNEL,D2529,,,WORD,D2729,,,BOOL,H87.09,,,BOOL,H97.09,,,BOOL,W87.09,,,BOOL,W97.09,,,,,,,,
,,,CHANNEL,D2330,,,CHANNEL,D2530,,,WORD,D2730,,,BOOL,H87.10,,,BOOL,H97.10,,,BOOL,W87.10,,,BOOL,W97.10,,,,,,,,
,,,CHANNEL,D2331,,,CHANNEL,D2531,,,WORD,D2731,,,BOOL,H87.11,,,BOOL,H97.11,,,BOOL,W87.11,,,BOOL,W97.11,,,,,,,,
,,,CHANNEL,D2332,,,CHANNEL,D2532,,,WORD,D2732,,,BOOL,H87.12,,,BOOL,H97.12,,,BOOL,W87.12,,,BOOL,W97.12,,,,,,,,
,,,CHANNEL,D2333,,,CHANNEL,D2533,,,WORD,D2733,,,BOOL,H87.13,,,BOOL,H97.13,,,BOOL,W87.13,,,BOOL,W97.13,,,,,,,,
,,,CHANNEL,D2334,,,CHANNEL,D2534,,,WORD,D2734,,,BOOL,H87.14,,,BOOL,H97.14,,,BOOL,W87.14,,,BOOL,W97.14,,,,,,,,
,,,CHANNEL,D2335,,,CHANNEL,D2535,,,WORD,D2735,,,BOOL,H87.15,,,BOOL,H97.15,,,BOOL,W87.15,,,BOOL,W97.15,,,,,,,,
,,,CHANNEL,D2336,,,CHANNEL,D2536,,,WORD,D2736,,,WORD,H88,,,WORD,H98,,,CHANNEL,W88,,,CHANNEL,W98,,,,,,,,
,,,CHANNEL,D2337,,,CHANNEL,D2537,,,WORD,D2737,,,BOOL,H88.00,,,BOOL,H98.00,,,BOOL,W88.00,,,BOOL,W98.00,,,,,,,,
,,,CHANNEL,D2338,,,CHANNEL,D2538,,,WORD,D2738,,,BOOL,H88.01,,,BOOL,H98.01,,,BOOL,W88.01,,,BOOL,W98.01,,,,,,,,
,,,CHANNEL,D2339,,,CHANNEL,D2539,,,WORD,D2739,,,BOOL,H88.02,,,BOOL,H98.02,,,BOOL,W88.02,,,BOOL,W98.02,,,,,,,,
,,,CHANNEL,D2340,,,CHANNEL,D2540,,,WORD,D2740,,,BOOL,H88.03,,,BOOL,H98.03,,,BOOL,W88.03,,,BOOL,W98.03,,,,,,,,
,,,CHANNEL,D2341,,,CHANNEL,D2541,,,WORD,D2741,,,BOOL,H88.04,,,BOOL,H98.04,,,BOOL,W88.04,,,BOOL,W98.04,,,,,,,,
,,,CHANNEL,D2342,,,CHANNEL,D2542,,,WORD,D2742,,,BOOL,H88.05,,,BOOL,H98.05,,,BOOL,W88.05,,,BOOL,W98.05,,,,,,,,
,,,CHANNEL,D2343,,,CHANNEL,D2543,,,WORD,D2743,,,BOOL,H88.06,,,BOOL,H98.06,,,BOOL,W88.06,,,BOOL,W98.06,,,,,,,,
,,,CHANNEL,D2344,,,CHANNEL,D2544,,,WORD,D2744,,,BOOL,H88.07,,,BOOL,H98.07,,,BOOL,W88.07,,,BOOL,W98.07,,,,,,,,
,,,CHANNEL,D2345,,,CHANNEL,D2545,,,WORD,D2745,,,BOOL,H88.08,,,BOOL,H98.08,,,BOOL,W88.08,,,BOOL,W98.08,,,,,,,,
