Required fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,CHANNEL,D1635,,,CHANNEL,D1835,,,WORD,D2035,,,BOOL,H62.00,,,BOOL,H72.00,,,BOOL,W62.00,,,BOOL,W72.00,,,BOOL,T105,,,,
,,,CHANNEL,D1636,,,CHANNEL,D1836,,,WORD,D2036,,,BOOL,H62.01,,,BOOL,H72.01,,,BOOL,W62.01,,,BOOL,W72.01,,,BOOL,T106,,,,
,,,CHANNEL,D1637,,,CHANNEL,D1837,,,WORD,D2037,,,BOOL,H62.02,,,BOOL,H72.02,,,BOOL,W62.02,,,BOOL,W72.02,,,BOOL,T107,,,,
,,,CHANNEL,D1638,,,CHANNEL,D1838,,,WORD,D2038,,,BOOL,H62.03,,,BOOL,H72.03,,,BOOL,W62.03,,,BOOL,W72.03,,,BOOL,T108,,,,
,,,CHANNEL,D1639,,,CHANNEL,D1839,,,WORD,D2039,,,BOOL,H62.04,,,BOOL,H72.04,,,BOOL,W62.04,,,BOOL,W72.04,,,BOOL,T109,,,,
,,,CHANNEL,D1640,,,CHANNEL,D1840,,,WORD,D2040,,,BOOL,H62.05,,,BOOL,H72.05,,,BOOL,W62.05,,,BOOL,W72.05,,,BOOL,T110,,,,
,,,CHANNEL,D1641,,,CHANNEL,D1841,,,WORD,D2041,,,BOOL,H62.06,,,BOOL,H72.06,,,BOOL,W62.06,,,BOOL,W72.06,,,BOOL,T111,,,,
,,,CHANNEL,D1642,,,CHANNEL,D1842,,,WORD,D2042,,,BOOL,H62.07,,,BOOL,H72.07,,,BOOL,W62.07,,,BOOL,W72.07,,,BOOL,T112,,,,
,,,CHANNEL,D1643,,,CHANNEL,D1843,,,WORD,D2043,,,BOOL,H62.08,,,BOOL,H72.08,,,BOOL,W62.08,,,BOOL,W72.08,,,BOOL,T113,,,,
,,,CHANNEL,D1644,,,CHANNEL,D1844,,,WORD,D2044,,,BOOL,H62.09,,,BOOL,H72.09,,,BOOL,W62.09,,,BOOL,W72.09,,,BOOL,T114,,,,
,,,CHANNEL,D1645,,,CHANNEL,D1845,,,WORD,D2045,,,BOOL,H62.10,,,BOOL,H72.10,,,BOOL,W62.10,,,BOOL,W72.10,,,BOOL,T115,,,,
,,,CHANNEL,D1646,,,CHANNEL,D1846,,,WORD,D2046,,,BOOL,H62.11,,,BOOL,H72.11,,,BOOL,W62.11,,,BOOL,W72.11,,,BOOL,T116,,,,
,,,CHANNEL,D1647,,,CHANNEL,D1847,,,WORD,D2047,,,BOOL,H62.12,,,BOOL,H72.12,,,BOOL,W62.12,,,BOOL,W72.12,,,BOOL,T117,,,,
,,,CHANNEL,D1648,,,CHANNEL,D1848,,,WORD,D2048,,,BOOL,H62.13,,,BOOL,H72.13,,,BOOL,W62.13,,,BOOL,W72.13,,,BOOL,T118,,,,
,,,CHANNEL,D1649,,,CHANNEL,D1849,,,WORD,D2049,,,BOOL,H62.14,,,BOOL,H72.14,,,BOOL,W62.14,,,BOOL,W72.14,,,BOOL,T119,,,,
,,,CHANNEL,D1650,,,CHANNEL,D1850,,,WORD,D2050,,,BOOL,H62.15,,,BOOL,H72.15,,,BOOL,W62.15,,,BOOL,W72.15,,,,,,,,
,,,CHANNEL,D1651,,,CHANNEL,D1851,,,WORD,D2051,,,WORD,H63,,,WORD,H73,,,CHANNEL,W63,,,CHANNEL,W73,,,,,,,,
,,,CHANNEL,D1652,,,CHANNEL,D1852,,,WORD,D2052,,,BOOL,H63.00,,,BOOL,H73.00,,,BOOL,W63.00,,,BOOL,W73.00,,,,,,,,
,,,CHANNEL,D1653,,,CHANNEL,D1853,,,WORD,D2053,,,BOOL,H63.01,,,BOOL,H73.01,,,BOOL,W63.01,,,BOOL,W73.01,,,,,,,,
,,,CHANNEL,D1654,,,CHANNEL,D1854,,,WORD,D2054,,,BOOL,H63.02,,,BOOL,H73.02,,,BOOL,W63.02,,,BOOL,W73.02,,,,,,,,
,,,CHANNEL,D1655,,,CHANNEL,D1855,,,WORD,D2055,,,BOOL,H63.03,,,BOOL,H73.03,,,BOOL,W63.03,,,BOOL,W73.03,,,,,,,,
,,,CHANNEL,D1656,,,CHANNEL,D1856,,,WORD,D2056,,,BOOL,H63.04,,,BOOL,H73.04,,,BOOL,W63.04,,,BOOL,W73.04,,,,,,,,
,,,CHANNEL,D1657,,,CHANNEL,D1857,,,WORD,D2057,,,BOOL,H63.05,,,BOOL,H73.05,,,BOOL,W63.05,,,BOOL,W73.05,,,,,,,,
,,,CHANNEL,D1658,,,CHANNEL,D1858,,,WORD,D2058,,,BOOL,H63.06,,,BOOL,H73.06,,,BOOL,W63.06,,,BOOL,W73.06,,,,,,,,
,,,CHANNEL,D1659,,,CHANNEL,D1859,,,WORD,D2059,,,BOOL,H63.07,,,BOOL,H73.07,,,BOOL,W63.07,,,BOOL,W73.07,,,,,,,,
,,,CHANNEL,D1660,,,CHANNEL,D1860,,,WORD,D2060,,,BOOL,H63.08,,,BOOL,H73.08,,,BOOL,W63.08,,,BOOL,W73.08,,,,,,,,
,,,CHANNEL,D1661,,,CHANNEL,D1861,,,WORD,D2061,,,BOOL,H63.09,,,BOOL,H73.09,,,BOOL,W63.09,,,BOOL,W73.09,,,,,,,,
,,,CHANNEL,D1662,,,CHANNEL,D1862,,,WORD,D2062,,,BOOL,H63.10,,,BOOL,H73.10,,,BOOL,W63.10,,,BOOL,W73.10,,,,,,,,
,,,CHANNEL,D1663,,,CHANNEL,D1863,,,WORD,D2063,,,BOOL,H63.11,,,BOOL,H73.11,,,BOOL,W63.11,,,BOOL,W73.11,,,,,,,,
,,,CHANNEL,D1664,,,CHANNEL,D1864,,,WORD,D2064,,,BOOL,H63.12,,,BOOL,H73.12,,,BOOL,W63.12,,,BOOL,W73.12,,,,,,,,
,,,CHANNEL,D1665,,,CHANNEL,D1865,,,WORD,D2065,,,BOOL,H63.13,,,BOOL,H73.13,,,BOOL,W63.13,,,BOOL,W73.13,,,,,,,,
,,,CHANNEL,D1666,,,CHANNEL,D1866,,,WORD,D2066,,,BOOL,H63.14,,,BOOL,H73.14,,,BOOL,W63.14,,,BOOL,W73.14,,,,,,,,
,,,CHANNEL,D1667,,,CHANNEL,D1867,,,WORD,D2067,,,BOOL,H63.15,,,BOOL,H73.15,,,BOOL,W63.15,,,BOOL,W73.15,,,,,,,,
,,,CHANNEL,D1668,,,CHANNEL,D1868,,,WORD,D2068,,,WORD,H64,,,WORD,H74,,,CHANNEL,W64,,,CHANNEL,W74,,,,,,,,
,,,CHANNEL,D1669,,,CHANNEL,D1869,,,WORD,D2069,,,BOOL,H64.00,,,BOOL,H74.00,,,BOOL,W64.00,,,BOOL,W74.00,,,,,,,,
,,,CHANNEL,D1670,,,CHANNEL,D1870,,,WORD,D2070,,,BOOL,H64.01,,,BOOL,H74.01,,,BOOL,W64.01,,,BOOL,W74.01,,,,,,,,
,,,CHANNEL,D1671,,,CHANNEL,D1871,,,WORD,D2071,,,BOOL,H64.02,,,BOOL,H74.02,,,BOOL,W64.02,,,BOOL,W74.02,,,,,,,,
,,,CHANNEL,D1672,,,CHANNEL,D1872,,,WORD,D2072,,,BOOL,H64.03,,,BOOL,H74.03,,,BOOL,W64.03,,,BOOL,W74.03,,,,,,,,
,,,CHANNEL,D1673,,,CHANNEL,D1873,,,WORD,D2073,,,BOOL,H64.04,,,BOOL,H74.04,,,BOOL,W64.04,,,BOOL,W74.04,,,,,,,,
,,,CHANNEL,D1674,,,CHANNEL,D1874,,,WORD,D2074,,,BOOL,H64.05,,,BOOL,H74.05,,,BOOL,W64.05,,,BOOL,W74.05,,,,,,,,
,,,CHANNEL,D1675,,,CHANNEL,D1875,,,WORD,D2075,,,BOOL,H64.06,,,BOOL,H74.06,,,BOOL,W64.06,,,BOOL,W74.06,,,,,,,,
,,,CHANNEL,D1676,,,CHANNEL,D1876,,,WORD,D2076,,,BOOL,H64.07,,,BOOL,H74.07,,,BOOL,W64.07,,,BOOL,W74.07,,,,,,,,
,,,CHANNEL,D1677,,,CHANNEL,D1877,,,WORD,D2077,,,BOOL,H64.08,,,BOOL,H74.08,,,BOOL,W64.08,,,BOOL,W74.08,,,,,,,,
,,,CHANNEL,D1678,,,CHANNEL,D1878,,,WORD,D2078,,,BOOL,H64.09,,,BOOL,H74.09,,,BOOL,W64.09,,,BOOL,W74.09,,,,,,,,
,,,CHANNEL,D1679,,,CHANNEL,D1879,,,WORD,D2079,,,BOOL,H64.10,,,BOOL,H74.10,,,BOOL,W64.10,,,BOOL,W74.10,,,,,,,,
,,,CHANNEL,D1680,,,CHANNEL,D1880,,,WORD,D2080,,,BOOL,H64.11,,,BOOL,H74.11,,,BOOL,W64.11,,,BOOL,W74.11,,,,,,,,
,,,CHANNEL,D1681,,,CHANNEL,D1881,,,WORD,D2081,,,BOOL,H64.12,,,BOOL,H74.12,,,BOOL,W64.12,,,BOOL,W74.12,,,,,,,,
,,,CHANNEL,D1682,,,CHANNEL,D1882,,,WORD,D2082,,,BOOL,H64.13,,,BOOL,H74.13,,,BOOL,W64.13,,,BOOL,W74.13,,,,,,,,
,,,CHANNEL,D1683,,,CHANNEL,D1883,,,WORD,D2083,,,BOOL,H64.14,,,BOOL,H74.14,,,BOOL,W64.14,,,BOOL,W74.14,,,,,,,,
,,,CHANNEL,D1684,,,CHANNEL,D1884,,,WORD,D2084,,,BOOL,H64.15,,,BOOL,H74.15,,,BOOL,W64.15,,,BOOL,W74.15,,,,,,,,
,,,CHANNEL,D1685,,,CHANNEL,D1885,,,WORD,D2085,,,WORD,H65,,,WORD,H75,,,CHANNEL,W65,,,CHANNEL,W75,,,,,,,,
,,,CHANNEL,D1686,,,CHANNEL,D1886,,,WORD,D2086,,,BOOL,H65.00,,,BOOL,H75.00,,,BOOL,W65.00,,,BOOL,W75.00,,,,,,,,
,,,CHANNEL,D1687,,,CHANNEL,D1887,,,WORD,D2087,,,BOOL,H65.01,,,BOOL,H75.01,,,BOOL,W65.01,,,BOOL,W75.01,,,,,,,,
,,,CHANNEL,D1688,,,CHANNEL,D1888,,,WORD,D2088,,,BOOL,H65.02,,,BOOL,H75.02,,,BOOL,W65.02,,,BOOL,W75.02,,,,,,,,
,,,CHANNEL,D1689,,,CHANNEL,D1889,,,WORD,D2089,,,BOOL,H65.03,,,BOOL,H75.03,,,BOOL,W65.03,,,BOOL,W75.03,,,,,,,,
,,,CHANNEL,D1690,,,CHANNEL,D1890,,,WORD,D2090,,,BOOL,H65.04,,,BOOL,H75.04,,,BOOL,W65.04,,,BOOL,W75.04,,,,,,,,
,,,CHANNEL,D1691,,,CHANNEL,D1891,,,WORD,D2091,,,BOOL,H65.05,,,BOOL,H75.05,,,BOOL,W65.05,,,BOOL,W75.05,,,,,,,,
,,,CHANNEL,D1692,,,CHANNEL,D1892,,,WORD,D2092,,,BOOL,H65.06,,,BOOL,H75.06,,,BOOL,W65.06,,,BOOL,W75.06,,,,,,,,
,,,CHANNEL,D1693,,,CHANNEL,D1893,,,WORD,D2093,,,BOOL,H65.07,,,BOOL,H75.07,,,BOOL,W65.07,,,BOOL,W75.07,,,,,,,,
,,,CHANNEL,D1694,,,CHANNEL,D1894,,,WORD,D2094,,,BOOL,H65.08,,,BOOL,H75.08,,,BOOL,W65.08,,,BOOL,W75.08,,,,,,,,
,,,CHANNEL,D1695,,,CHANNEL,D1895,,,WORD,D2095,,,BOOL,H65.09,,,BOOL,H75.09,,,BOOL,W65.09,,,BOOL,W75.09,,,,,,,,
,,,CHANNEL,D1696,,,CHANNEL,D1896,,,WORD,D2096,,,BOOL,H65.10,,,BOOL,H75.10,,,BOOL,W65.10,,,BOOL,W75.10,,,,,,,,
,,,CHANNEL,D1697,,,CHANNEL,D1897,,,WORD,D2097,,,BOOL,H65.11,,,BOOL,H75.11,,,BOOL,W65.11,,,BOOL,W75.11,,,,,,,,
,,,CHANNEL,D1698,,,CHANNEL,D1898,,,WORD,D2098,,,BOOL,H65.12,,,BOOL,H75.12,,,BOOL,W65.12,,,BOOL,W75.12,,,,,,,,
,,,CHANNEL,D1699,,,CHANNEL,D1899,,,WORD,D2099,,,BOOL,H65.13,,,BOOL,H75.13,,,BOOL,W65.13,,,BOOL,W75.13,,,,,,,,
,,,CHANNEL,D1700,,,CHANNEL,D1900,,,WORD,D2100,,,BOOL,H65.14,,,BOOL,H75.14,,,BOOL,W65.14,,,BOOL,W75.14,,,,,,,,
,,,CHANNEL,D1701,,,CHANNEL,D1901,,,WORD,D2101,,,BOOL,H65.15,,,BOOL,H75.15,,,BOOL,W65.15,,,BOOL,W75.15,,,,,,,,
,,,CHANNEL,D1702,,,CHANNEL,D1902,,,WORD,D2102,,,WORD,H66,,,WORD,H76,,,CHANNEL,W66,,,CHANNEL,W76,,,,,,,,
,,,CHANNEL,D1703,,,CHANNEL,D1903,,,WORD,D2103,,,BOOL,H66.00,,,BOOL,H76.00,,,BOOL,W66.00,,,BOOL,W76.00,,,,,,,,
,,,CHANNEL,D1704,,,CHANNEL,D1904,,,WORD,D2104,,,BOOL,H66.01,,,BOOL,H76.01,,,BOOL,W66.01,,,BOOL,W76.01,,,,,,,,
,,,CHANNEL,D1705,,,CHANNEL,D1905,,,WORD,D2105,,,BOOL,H66.02,,,BOOL,H76.02,,,BOOL,W66.02,,,BOOL,W76.02,,,,,,,,
,,,CHANNEL,D1706,,,CHANNEL,D1906,,,WORD,D2106,,,BOOL,H66.03,,,BOOL,H76.03,,,BOOL,W66.03,,,BOOL,W76.03,,,,,,,,
,,,CHANNEL,D1707,,,CHANNEL,D1907,,,WORD,D2107,,,BOOL,H66.04,,,BOOL,H76.04,,,BOOL,W66.04,,,BOOL,W76.04,,,,,,,,
,,,CHANNEL,D1708,,,CHANNEL,D1908,,,WORD,D2108,,,BOOL,H66.05,,,BOOL,H76.05,,,BOOL,W66.05,,,BOOL,W76.05,,,,,,,,
,,,CHANNEL,D1709,,,CHANNEL,D1909,,,WORD,D2109,,,BOOL,H66.06,,,BOOL,H76.06,,,BOOL,W66.06,,,BOOL,W76.06,,,,,,,,
,,,CHANNEL,D1710,,,CHANNEL,D1910,,,WORD,D2110,,,BOOL,H66.07,,,BOOL,H76.07,,,BOOL,W66.07,,,BOOL,W76.07,,,,,,,,
,,,CHANNEL,D1711,,,CHANNEL,D1911,,,WORD,D2111,,,BOOL,H66.08,,,BOOL,H76.08,,,BOOL,W66.08,,,BOOL,W76.08,,,,,,,,
,,,CHANNEL,D1712,,,CHANNEL,D1912,,,WORD,D2112,,,BOOL,H66.09,,,BOOL,H76.09,,,BOOL,W66.09,,,BOOL,W76.09,,,,,,,,
,,,CHANNEL,D1713,,,CHANNEL,D1913,,,WORD,D2113,,,BOOL,H66.10,,,BOOL,H76.10,,,BOOL,W66.10,,,BOOL,W76.10,,,,,,,,
,,,CHANNEL,D1714,,,CHANNEL,D1914,,,WORD,D2114,,,BOOL,H66.11,,,BOOL,H76.11,,,BOOL,W66.11,,,BOOL,W76.11,,,,,,,,
,,,CHANNEL,D1715,,,CHANNEL,D1915,,,WORD,D2115,,,BOOL,H66.12,,,BOOL,H76.12,,,BOOL,W66.12,,,BOOL,W76.12,,,,,,,,
,,,CHANNEL,D1716,,,CHANNEL,D1916,,,WORD,D2116,,,BOOL,H66.13,,,BOOL,H76.13,,,BOOL,W66.13,,,BOOL,W76.13,,,,,,,,
,,,CHANNEL,D1717,,,CHANNEL,D1917,,,WORD,D2117,,,BOOL,H66.14,,,BOOL,H76.14,,,BOOL,W66.14,,,BOOL,W76.14,,,,,,,,
,,,CHANNEL,D1718,,,CHANNEL,D1918,,,WORD,D2118,,,BOOL,H66.15,,,BOOL,H76.15,,,BOOL,W66.15,,,BOOL,W76.15,,,,,,,,
,,,CHANNEL,D1719,,,CHANNEL,D1919,,,WORD,D2119,,,WORD,H67,,,WORD,H77,,,CHANNEL,W67,,,CHANNEL,W77,,,,,,,,
,,,CHANNEL,D1720,,,CHANNEL,D1920,,,WORD,D2120,,,BOOL,H67.00,,,BOOL,H77.00,,,BOOL,W67.00,,,BOOL,W77.00,,,,,,,,
,,,CHANNEL,D1721,,,CHANNEL,D1921,,,WORD,D2121,,,BOOL,H67.01,,,BOOL,H77.01,,,BOOL,W67.01,,,BOOL,W77.01,,,,,,,,
,,,CHANNEL,D1722,,,CHANNEL,D1922,,,WORD,D2122,,,BOOL,H67.02,,,BOOL,H77.02,,,BOOL,W67.02,,,BOOL,W77.02,,,,,,,,
,,,CHANNEL,D1723,,,CHANNEL,D1923,,,WORD,D2123,,,BOOL,H67.03,,,BOOL,H77.03,,,BOOL,W67.03,,,BOOL,W77.03,,,,,,,,
,,,CHANNEL,D1724,,,CHANNEL,D1924,,,WORD,D2124,,,BOOL,H67.04,,,BOOL,H77.04,,,BOOL,W67.04,,,BOOL,W77.04,,,,,,,,
,,,CHANNEL,D1725,,,CHANNEL,D1925,,,WORD,D2125,,,BOOL,H67.05,,,BOOL,H77.05,,,BOOL,W67.05,,,BOOL,W77.05,,,,,,,,
,,,CHANNEL,D1726,,,CHANNEL,D1926,,,WORD,D2126,,,BOOL,H67.06,,,BOOL,H77.06,,,BOOL,W67.06,,,BOOL,W77.06,,,,,,,,
,,,CHANNEL,D1727,,,CHANNEL,D1927,,,WORD,D2127,,,BOOL,H67.07,,,BOOL,H77.07,,,BOOL,W67.07,,,BOOL,W77.07,,,,,,,,
,,,CHANNEL,D1728,,,CHANNEL,D1928,,,WORD,D2128,,,BOOL,H67.08,,,BOOL,H77.08,,,BOOL,W67.08,,,BOOL,W77.08,,,,,,,,
,,,CHANNEL,D1729,,,CHANNEL,D1929,,,WORD,D2129,,,BOOL,H67.09,,,BOOL,H77.09,,,BOOL,W67.09,,,BOOL,W77.09,,,,,,,,
,,,CHANNEL,D1730,,,CHANNEL,D1930,,,WORD,D2130,,,BOOL,H67.10,,,BOOL,H77.10,,,BOOL,W67.10,,,BOOL,W77.10,,,,,,,,
,,,CHANNEL,D1731,,,CHANNEL,D1931,,,WORD,D2131,,,BOOL,H67.11,,,BOOL,H77.11,,,BOOL,W67.11,,,BOOL,W77.11,,,,,,,,
,,,CHANNEL,D1732,,,CHANNEL,D1932,,,WORD,D2132,,,BOOL,H67.12,,,BOOL,H77.12,,,BOOL,W67.12,,,BOOL,W77.12,,,,,,,,
,,,CHANNEL,D1733,,,CHANNEL,D1933,,,WORD,D2133,,,BOOL,H67.13,,,BOOL,H77.13,,,BOOL,W67.13,,,BOOL,W77.13,,,,,,,,
,,,CHANNEL,D1734,,,CHANNEL,D1934,,,WORD,D2134,,,BOOL,H67.14,,,BOOL,H77.14,,,BOOL,W67.14,,,BOOL,W77.14,,,,,,,,
,,,CHANNEL,D1735,,,CHANNEL,D1935,,,WORD,D2135,,,BOOL,H67.15,,,BOOL,H77.15,,,BOOL,W67.15,,,BOOL,W77.15,,,,,,,,
,,,CHANNEL,D1736,,,CHANNEL,D1936,,,WORD,D2136,,,WORD,H68,,,WORD,H78,,,CHANNEL,W68,,,CHANNEL,W78,,,,,,,,
,,,CHANNEL,D1737,,,CHANNEL,D1937,,,WORD,D2137,,,BOOL,H68.00,,,BOOL,H78.00,,,BOOL,W68.00,,,BOOL,W78.00,,,,,,,,
,,,CHANNEL,D1738,,,CHANNEL,D1938,,,WORD,D2138,,,BOOL,H68.01,,,BOOL,H78.01,,,BOOL,W68.01,,,BOOL,W78.01,,,,,,,,
,,,CHANNEL,D1739,,,CHANNEL,D1939,,,WORD,D2139,,,BOOL,H68.02,,,BOOL,H78.02,,,BOOL,W68.02,,,BOOL,W78.02,,,,,,,,
,,,CHANNEL,D1740,,,CHANNEL,D1940,,,WORD,D2140,,,BOOL,H68.03,,,BOOL,H78.03,,,BOOL,W68.03,,,BOOL,W78.03,,,,,,,,
,,,CHANNEL,D1741,,,CHANNEL,D1941,,,WORD,D2141,,,BOOL,H68.04,,,BOOL,H78.04,,,BOOL,W68.04,,,BOOL,W78.04,,,,,,,,
,,,CHANNEL,D1742,,,CHANNEL,D1942,,,WORD,D2142,,,BOOL,H68.05,,,BOOL,H78.05,,,BOOL,W68.05,,,BOOL,W78.05,,,,,,,,
,,,CHANNEL,D1743,,,CHANNEL,D1943,,,WORD,D2143,,,BOOL,H68.06,,,BOOL,H78.06,,,BOOL,W68.06,,,BOOL,W78.06,,,,,,,,
,,,CHANNEL,D1744,,,CHANNEL,D1944,,,WORD,D2144,,,BOOL,H68.07,,,BOOL,H78.07,,,BOOL,W68.07,,,BOOL,W78.07,,,,,,,,
,,,CHANNEL,D1745,,,CHANNEL,D1945,,,WORD,D2145,,,BOOL,H68.08,,,BOOL,H78.08,,,BOOL,W68.08,,,BOOL,W78.08,,,,,,,,
